project,pull_number,actor,project_age_month,no_commits,PR_size(SLOC),no_changed_files,time_to_merge_h,is_gpt
wealthsimple_llm-gateway,35,ducngn,5,3,33,4,773.425,0
webbertakken_reviewer,42,webbertakken,0,1,4,1,0.084,1
webstudio-is_webstudio,1759,kof,14,4,5973,13,4.972,1
wikimedia_wikipedia-preview,186,hueitan,50,13,485,22,301.511,1
willowtreeapps_vocable-ios,724,andrewroycarter,57,7,622,39,1396.807,1
windingwind_zotero-pdf-translate,398,windingwind,12,9,678,21,214.794,0
withastro_astro,7352,bholmesdev,26,4,37,5,20.919,1
wix-incubator_quix,515,alonniwix,52,45,5432,130,545.257,0
wixplosives_engine,1907,daomry,49,6,641,15,7.496,1
wong2_chatgpt-google-extension,31,wong2,0,11,673,23,78.469,0
woocommerce_woocommerce,39142,alopezari,142,2,38,2,250.568,1
woowacourse_java-chess,697,jamie9504,57,58,7761,461,127.532,0
woowacourse_react-payments,392,365kim,36,65,3651,224,93.515,0
woowacourse-teams_2023-votogether,53,gilpop8663,0,17,497,32,16.193,0
woowacourse-teams_2023-votogether,821,chsua,3,5,1937,14,94.038,0
woowacourse-teams_2023-votogether,320,gilpop8663,1,9,229,44,27.587,0
woowacourse-teams_2023-votogether,166,chsua,1,7,104,7,43.691,0
woowacourse-teams_2023-shook,255,seokhwan-an,1,13,1796,100,96.769,0
woowacourse-teams_2023-votogether,45,gilpop8663,0,11,292,18,31.399,0
woowacourse-teams_2023-hang-log,404,jjongwa,1,29,1463,106,48.191,0
woowacourse-teams_2023-baton,625,shb03323,3,39,6669,214,65.633,0
woowacourse-teams_2023-3-ddang,156,jj503,1,29,1567,87,30.246,0
woowacourse-teams_2023-map-befine,553,cpot5620,3,16,648,63,24.464,0
wormhole-foundation_wormhole,3868,djb15,44,1,2604,2,24.881,0
wxywb_history_rag,26,wxywb,1,1,6,1,1.892,0
xinyu1205_recognize-anything,9,xinyu1205,2,2,3,2,0.342,0
xmake-io_xmake-repo,3140,waruqi,81,6,46,6,11.702,0
yanyongyu_githubkit,86,yanyongyu,18,12,695,23,243.907,1
yast_yast-storage-ng,48,wfeldt,5,8,313,21,53.449,0
yast_yast-storage-ng,283,jreidinger,19,1,54,1,24.368,0
yast_yast-storage-ng,1355,ancorgs,94,5,1060,12,2.062,0
yast_yast-storage-ng,926,joseivanlopez,42,7,2368,52,368.057,0
yast_yast-storage-ng,1109,joseivanlopez,55,3,299,8,71.032,0
yast_yast-storage-ng,127,aschnell,12,2,78,11,166.739,0
yearn_yearn.fi,65,majorfi,2,96,3844,191,2589.867,1
yk47g_gitkraken-chinese,12,yk47g,52,3,12492,8,58.093,0
ymcui_Chinese-LLaMA-Alpaca,630,ymcui,3,7,444,8,285.466,1
yogeshojha_rengine,963,yogeshojha,40,412,154729,1348,122.763,0
yunionio_docs,1515,zexi,46,1,16,2,64.285,0
yunionio_docs,1568,zexi,48,1,5,1,0.044,0
yunionio_cloudpods,746,yunion-ci-robot,9,3,643,34,212.746,0
yxlllc_DDSP-SVC,74,yxlllc,4,1,3,1,0.857,0
zalando-incubator_fabric-gateway,58,irishshagua,13,2,241,12,23.908,0
zauberzeug_nicegui,1238,falkoschindler,26,9,88,9,345.589,1
zeabur_zeabur,278,pan93412,13,2,240,7,39.584,0
zephyrproject-rtos_zephyr,15302,galak,34,6,161525,263,597.762,0
zephyrproject-rtos_zephyr,49801,carlescufi,75,1,1,1,484.42,0
zephyrproject-rtos_zephyr,59212,carlescufi,84,7,702,41,379.799,0
zephyrproject-rtos_zephyr,60717,maureenhelm,85,8,1359,44,877.51,0
zincware_ZnTrack,757,pythonfz,31,1,65,4,1126.127,1
